message_cid,receiver_code,method_num,exit_code,height,block_cid,seq
bafy2bzacec7oum4pcgdmh6vvpbkzg4ndfsglldphq5tx6cttnm6bjszfzqqti,fil/1/storageminer,18,0,55436,bafy2bzacebnxlimcm3n6lyyqrelfkiygvgv7s2a2b7srmnane36n36tdp46cw,2
bafy2bzacedwa5lf2kkxrosmrggbcptrvhjpredsep53tz4b6benbs7jcfb7nw,fil/1/storageminer,18,0,54118,bafy2bzaceb7z5pgqdmwn4qrt3w3hyvmqwl336dbktnnzsa32f76s2akev4lug,3
bafy2bzacedvbztb37kyt4phk5j2zvvmjeuninot3euiwwva3tm3r5bueaeawe,fil/1/storageminer,18,0,53859,bafy2bzaceddrnuxh4f7e3qn6tfyadtcmoodwftg2iyobef6tpekw3dnnfbtye,4
bafy2bzacecretpopeyf7x5fat6mg5gnyyeuekvig7lu2bnzu2ot4clx24vw7q,fil/1/storageminer,18,0,53461,bafy2bzacecak4b2oygq4brzyv2yllgk5bvcwij44cefykpx63xjqg7x7jgi62,5
bafy2bzaceadgjt3pfskrmfh4n2c34vceihhafhvt5z6wfkixijo3nj5w74n6m,fil/1/storageminer,18,0,53152,bafy2bzacecfnclvtubkedmnjoze7eoktm3cluzb43fyfrmpklmdjswyisrogu,6
bafy2bzacebbdien2mqdcsqvbdpy2lsf4uj2s7h7vdjmodimnrr7p5q4cqk4ha,fil/1/storageminer,18,0,52965,bafy2bzacebtqfw2wtvzlseawzkir4n24jdaypuc5ddcmur5sthk4efcoh2372,7
bafy2bzacecalb6r3oxvsnx2eu7zrttrpitrb3uqa3olsoahyinjvffaqs3zhs,fil/1/storageminer,18,0,52226,bafy2bzaceayjysg2ml224ejhqmp6hojk6gagxbdy5fyielyk5vn5rh7fdwbto,8
bafy2bzaceaor4bxs35apawaoueblptwy2qkxvdk367mtgvlelfpm6lijomlcq,fil/1/storageminer,18,0,49658,bafy2bzaceaqzcvdxmvnr4dthbd62ooztqqr255syjxtawtsz5ad3umlzqlci6,9
bafy2bzacebxw24b4jaekqx2bv2jd6o3evdtq3oqpxucpnslsfuyefsa5s4gee,fil/1/storageminer,18,0,49291,bafy2bzacecyudnfiqgq2ba5yxs34pesvjositpmon43stgnebg3busjqeixuo,10
bafy2bzaceclhd3umoby6pipoefc3iqu2h26dtmfr2gzqilxuhugsw5kgrmvws,fil/1/storagepower,2,0,57333,bafy2bzaceboz2ibemnrdjgzr2lnrpbculirqsoblqgbcgqnqikrqzu6qy6cou,1
bafy2bzacearlhgbt6srogzkyjkalvr25xtwh4qulykjixy3nkpscrun2gv65g,fil/1/storagepower,2,0,57072,bafy2bzaceavh47kqax6d3r6zjowaboail2uln3jpxog7ju6dluqqc4elsv4l6,2
bafy2bzacebf7norxehntwshdywagvit32rtpgqoqads6wasyevg5w2cz442eg,fil/1/storagepower,2,0,56877,bafy2bzaceafq6ec73pib4mynay3r7q7ba5l4i32gugx4qfdyttvwrp4ltixws,3
bafy2bzacedm3qkw575mwq25jiderrxhmv7skuk2limbfuu2y7v7jyzirblmds,fil/1/storagepower,2,0,56818,bafy2bzaceavcsou2smbpuoslhllhkjlhyyvunulibcrrs4c3dvrx36h3uuypc,4
bafy2bzaceb2jm3zw7dv3hupdm2fkvpouqkzs64wwv64xuc34x2urjlyf7ukng,fil/1/storagepower,2,0,56584,bafy2bzacedc7ezfwaroizg5z5atz6bx2slbjsvgdvezbssntainftqmgoloqu,5
bafy2bzacednwfkim277z3qmcpb3tiqjzofy2z2pw3zex5sosq7kt6usahfa5w,fil/1/storagepower,2,0,56558,bafy2bzacebskrpjar6hrfa5ykttltm7v2fz7u44rln3a4lvtmx5eua652ddki,6
bafy2bzaceclbapzvrc6vpemtjqqmaakphqfoyhzt2dl6ocfu2mh6ox2sm4aii,fil/1/storagepower,2,0,56514,bafy2bzacea3xs3rpnwu7pd6afhwkwgq4o6j2ryis6ll25ejq5cum5v26vlmfu,7
bafy2bzacecku6m7uesqkqtnhp4bww4be46wlerbskizslvp3ih335xdd2dwsg,fil/1/storagepower,2,0,56160,bafy2bzacedaf3hynjzpwbf5ullznb5xqdogi364biauk4scaih3p6lgku324u,8
bafy2bzacebb2qpol6ukigma7abi5gg2w5sgargicpqzyjunhcaehruha76qcc,fil/1/storagepower,2,0,55824,bafy2bzaceahu4k7itvtw3pmmlu7zvpjek3dxh4ajtud2svap6crx7olg22u7i,9
bafy2bzacebitmta3tji5un23fmq2et62rrm4x7j3fk55gfc5o4byqcsetsvxi,fil/1/storagepower,2,0,55767,bafy2bzacedrfno5ujybwwjgwghzt3of5xfzkre7wpddocmrpb2yl3r5icqnra,10
bafy2bzaceaqbhmzoqy7reqnbhnit37jopg3a2yx5z4dtpzevqyery36sgxuao,fil/1/storagepower,2,7,347,bafy2bzaceadegc2cskws6bysau6kfkuj5gojzvmpxc6a2cqu26gnq64vrs4rg,4
bafy2bzacebqzzjluln7mmngkocjqkvkvcjsnudm52lngwshyxzyjvz2he7x7e,fil/1/storagepower,2,7,347,bafy2bzaceadegc2cskws6bysau6kfkuj5gojzvmpxc6a2cqu26gnq64vrs4rg,5
bafy2bzacea6ohve6z3eqcsyplzozdxif6xekrnw623adlvhjbessfq6mtmovc,fil/1/storagepower,2,7,347,bafy2bzaceanavclxefrjrbebfie5dnumnvvcrgpkj4gtprxk652xgbttjfa64,3
bafy2bzacecck6xz5xbhug3ezqj6wh3rmnhrnyhfg46pxlzbmyr5udm3wiofiq,fil/1/storagepower,2,7,347,bafy2bzaceadegc2cskws6bysau6kfkuj5gojzvmpxc6a2cqu26gnq64vrs4rg,2
bafy2bzacecoj52ypiskgj55gt2l5usrtt7kgu32qb57rdgbwsxtrik4rwyj3i,fil/1/storagepower,2,7,347,bafy2bzaceanavclxefrjrbebfie5dnumnvvcrgpkj4gtprxk652xgbttjfa64,1
bafy2bzaceczrz3qq5hphnj7iqyeqt7ktmb7m4fiahntdlottsqo6tvd7wsdg6,fil/1/storagepower,2,7,347,bafy2bzaceadegc2cskws6bysau6kfkuj5gojzvmpxc6a2cqu26gnq64vrs4rg,7
bafy2bzacedigegsxhagbsgy4hoxbpfoxvtf4n62qow7uswartb7nm3uqdag34,fil/1/storagepower,2,7,347,bafy2bzaceadegc2cskws6bysau6kfkuj5gojzvmpxc6a2cqu26gnq64vrs4rg,6
bafy2bzacea5n4cssv63l4ej54j63t4tuv3zcpnjxkx5qzhif6l2bbqfp37ja6,fil/1/storagepower,2,7,43,bafy2bzaceb2m72mz7fx3ycazloqdzpcsad5rxshey6k7py7jylxtqjqttgxss,8
bafy2bzacea6tkskkncok5655e2pajmj7ltjbhny4vndf7bxlv26gs2h523jom,fil/1/storagepower,2,7,43,bafy2bzaceb2m72mz7fx3ycazloqdzpcsad5rxshey6k7py7jylxtqjqttgxss,9
bafy2bzacebf66wx3tkmkee2hvx7tmce2vbh66k6et3pb2sv65otwzgkof6qte,fil/1/storagepower,2,16,41626,bafy2bzacecyzyi4stgi3fgpu7g4anfnkzgcv5jlgjxkwgbbdsvxkvsgyoorv6,1
bafy2bzacectwcjnoi5lfpvx4pwvmqgeaxz3bnbetg2da2xh3pszgtw7pqvmbs,fil/1/storagepower,2,16,1463,bafy2bzaceacy3d7b63zd2o6ko7s2rgdfbfz4ttxqakyuggap4enw2bo55idmg,2
bafy2bzaceb36wosq6kogtk4axyogdlekgfp3zcnjpimdhgsjtodpeydmyct6o,fil/1/storagepower,2,16,1220,bafy2bzacebax7yzxf3egdure5ypj5uhmo3y23afazrogvwh52ucwjzjst4wyy,3
bafy2bzacecuct7c6vcf4mvvsqmvbqr4zlrrqegozvmeohd5dlwuixdjl5khf2,fil/1/storagepower,2,16,36,bafy2bzacecft6mgvq6ahb7owqt5xauxaiydqe77fqhbdso4ogouuiwekxaycy,4
